"Warehouse"|"Item"|"Onhand"|"Onorder"|"Allocated"|"HardAllocated"
100|"128-FP-451-O-26B"| 0022.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-451-O-37B"| 0018.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-451-T-26B"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-G-26B"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-G-37B"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-O-26B"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-O-37B"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-S-26B"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-S-37B"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-T-26B"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-452-T-37B"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-455-G-37B"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-455-O-26B"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"128-FP-455-T-26B"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"130-915"| 0001.000000| 0012.000000| 0000.000000|0.000000
100|"131-912"| 0005.000000| 0066.000000| 0071.000000|5.000000
100|"132-183"| 0049.000000| 0020.000000| 0003.000000|3.000000
100|"1390-0015-01"| 0043.000000| 0000.000000| 0000.000000|0.000000
100|"13VD3-8"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"140-110-STK"| 3600.000000| 0700.000000| 0300.000000|300.000000
100|"140-111-STK"| 7700.000000| 0000.000000| 0000.000000|0.000000
100|"140-122-STK"| 1700.000000| 0000.000000| 0000.000000|0.000000
100|"140-123-STK"| 2900.000000| 0000.000000| 0000.000000|0.000000
100|"140-130"| 0168.000000| 0000.000000| 0000.000000|0.000000
100|"140-152"| 0200.000000| 0000.000000| 0000.000000|0.000000
100|"140-165"| 0500.000000| 0000.000000| 0000.000000|0.000000
100|"140-320-BG"| 0042.000000| 0020.000000| 0000.000000|0.000000
100|"140-320-GR"| 0256.000000| 0226.000000| 0060.000000|60.000000
100|"140-322-BG"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"140-322-BK"| 0112.000000| 0001.000000| 0000.000000|0.000000
100|"140-322-GR"| 0105.000000| 0000.000000| 0000.000000|0.000000
100|"140-330-BG"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"140-330-BK"| 0038.000000| 0010.000000| 0002.000000|2.000000
100|"140-330-GR"| 0066.000000| 0035.000000| 0016.000000|15.000000
100|"140-330-WH"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"140-331-BK"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"140-331-GR"| 0026.000000| 0008.000000| 0002.000000|2.000000
100|"140-340-GR"| 0015.000000| 0010.000000| 0001.000000|1.000000
100|"140-350-BG"| 0002.000000| 0035.000000| 0005.000000|2.000000
100|"140-350-BK"| 0123.000000| 0035.000000| 0002.000000|2.000000
100|"140-350-GR"| 0291.000000| 0010.000000| 0011.000000|11.000000
100|"140-351-BK"| 0060.000000| 0000.000000| 0000.000000|0.000000
100|"140-351-GR"| 0052.000000| 0000.000000| 0010.000000|10.000000
100|"140-351-WH"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"140-400-BG"| 0006.000000| 0000.000000| 0003.000000|3.000000
100|"140-400-GR"| 0038.000000| 0055.000000| 0071.000000|38.000000
100|"140-510"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"140-520"| 0029.000000| 0013.000000| 0000.000000|0.000000
100|"140-540"| 0031.000000| 0000.000000| 0000.000000|0.000000
100|"140-560-GR"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"140-561"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"140-562-BG"| 0008.000000| 0045.000000| 0040.000000|8.000000
100|"140-562-BK"| 0012.000000| 0015.000000| 0001.000000|1.000000
100|"140-562-GR"| 0046.000000| 0055.000000| 0026.000000|23.000000
100|"140-562-WH"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"140-563-BK"| 0004.000000| 0032.000000| 0010.000000|4.000000
100|"140-563-GR"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"140-563-WH"| 0030.000000| 0000.000000| 0000.000000|0.000000
100|"1400-0061-01"| 0205.000000| 0000.000000| 0026.000000|24.000000
100|"1400-0062-01"| 0076.000000| 0020.000000| 0026.000000|24.000000
100|"1400-0138-01"| 0002.000000| 0000.000000|-0012.000000|0.000000
500|"1400-0138-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"1400-0149-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"1400-0174-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"1400-0178-01"| 0492.000000| 0000.000000| 0000.000000|0.000000
100|"1400-0179-01"| 1398.000000| 0000.000000| 0015.000000|16.000000
100|"1410-0013-01"| 0015.000000| 0010.000000| 0002.000000|2.000000
100|"1410-0014-01"| 0446.000000| 0000.000000| 0000.000000|0.000000
100|"1410-0014-02"| 0135.000000| 0000.000000| 0003.000000|3.000000
100|"1410-0015-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"150-130-26"| 0008.000000| 0004.000000| 0002.000000|2.000000
100|"150-131"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"150-132"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"150-134"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"150-140"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"150-141"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"1538-2097"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"1600-0106-01"| 0080.000000| 0000.000000| 0030.000000|40.000000
100|"180-100"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"180-200"| 0225.000000| 0000.000000| 0000.000000|0.000000
100|"1800-0126-01"| 0030.000000| 0030.000000| 0000.000000|0.000000
100|"1800-0185-01"| 1000.000000| 0000.000000| 0000.000000|0.000000
100|"200-301"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"2000-0003-02"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2000-0005-02"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"2002-0004-01"| 0005.000000| 0000.000000| 0003.000000|2.000000
100|"2003-0021-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2003-0037-11"| 0018.000000| 0000.000000| 0000.000000|0.000000
100|"2003-0044-01"| 0002.000000| 0005.000000| 0000.000000|0.000000
100|"2003-0046-01"| 0026.000000| 0000.000000| 0000.000000|0.000000
100|"2004-0029-02"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0025-01"| 0020.000000| 0000.000000| 0001.000000|0.000000
100|"2025-0075-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0076-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0195-01"| 0002.000000|-0002.000000| 0000.000000|0.000000
100|"2025-0195-02"| 0017.000000|-0006.000000| 0000.000000|0.000000
100|"2025-0259-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0267-02"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"2025-0294-01"| 0015.000000| 0000.000000| 0002.000000|2.000000
100|"2025-0309-01"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0314-02"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0334-01"| 0005.000000| 0006.000000| 0001.000000|1.000000
100|"2025-0335-02"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0335-03"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0336-02"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0338-01"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0339-10"| 0004.000000| 0070.000000| 0002.000000|2.000000
100|"2025-0339-12"| 0042.000000| 0000.000000| 0032.000000|32.000000
100|"2025-0345-01"| 0031.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0346-01"| 0018.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0347-01"| 0009.000000| 0001.000000| 0000.000000|0.000000
100|"2025-0349-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0353-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0354-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0359-01"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0362-01"| 0054.000000| 0000.000000| 0018.000000|16.000000
100|"2025-0362-02"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0369-01"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0381-01"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0396-01"| 0126.000000| 0000.000000| 0000.000000|0.000000
100|"2025-0410-01"| 0488.000000| 0000.000000| 0060.000000|57.000000
100|"2025-0410-02"| 0262.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6015-01"| 0041.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6016-01"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6040-02"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6057-01"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6071-01"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6078-01"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6079-01"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6081-01"| 0004.000000| 0006.000000| 0005.000000|4.000000
100|"2025-6088-01"| 0036.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6095-01"| 0055.000000| 0000.000000| 0000.000000|0.000000
100|"2025-6096-01"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"2030-0032-02"| 2112.000000| 3000.000000| 0000.000000|0.000000
100|"2050-0057-01"| 0040.000000| 0052.000000| 0000.000000|0.000000
100|"2051-0048-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"2051-0048-10"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2100-0004-01"| 0063.000000| 0000.000000| 0001.000000|0.000000
100|"2100-0005-01"| 0024.000000| 0000.000000| 0003.000000|0.000000
100|"2100-0006-01"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"2101-0051-02"| 0100.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0010"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0011"| 0039.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0012"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0013"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0014"| 0057.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0015"| 0100.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0018"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0027"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0059-01"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0084-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0092-02"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"2103-0092-03"| 0443.000000| 0000.000000| 0000.000000|0.000000
100|"2107-0005-01"| 0296.000000| 0000.000000| 0000.000000|0.000000
100|"2107-0006-01"| 3113.000000| 0000.000000| 0060.000000|60.000000
100|"2109-0011"| 0051.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0127-02"| 0070.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0128-03"| 0013.000000| 0020.000000| 0000.000000|0.000000
100|"2109-0160-01"| 0202.000000| 0000.000000| 0000.000000|0.000000
101|"2109-0210-01"| 0100.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0254-01"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0254-02"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0254-04"| 0119.000000| 0000.000000| 0000.000000|0.000000
101|"2109-0254-06"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"2109-0271-07"| 0063.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0282-12"| 0070.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0303-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0510-03"| 1081.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0510-05"| 0215.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0572-09"| 0034.000000| 0024.000000| 0000.000000|0.000000
100|"2109-0594-07"| 0047.000000| 0000.000000| 0000.000000|0.000000
100|"2109-0756-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"2111-0012"| 0048.000000| 0000.000000| 0000.000000|0.000000
100|"2111-0020"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2113-0003"| 0485.000000| 0000.000000| 0010.000000|10.000000
100|"2113-0004"| 0094.000000| 0000.000000| 0000.000000|0.000000
100|"2113-0010-01"| 3963.000000| 0000.000000| 0010.000000|10.000000
100|"2113-0011-01"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"2113-0013-01"| 0013.000000| 0000.000000| 0000.000000|0.000000
101|"2113-0015-01"| 0078.000000| 0000.000000| 0018.000000|18.000000
100|"2113-0019-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2113-0020-01"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"2125-0007-02"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"2125-0008-02"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"2130-0001-01"| 0095.000000| 0000.000000| 0000.000000|0.000000
100|"2130-0021-01"| 0086.000000| 0000.000000| 0000.000000|0.000000
100|"2130-0022-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2130-0022-03"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2141-0002"| 0059.000000| 0000.000000| 0000.000000|0.000000
100|"2141-0027-01"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"2141-0028-01"| 1023.000000| 0000.000000| 0000.000000|0.000000
100|"2141-0029-01"| 1000.000000| 0000.000000| 0000.000000|0.000000
100|"2200-0014"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2201-0059-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2308-0007-01"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"2308-0012-01"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"2308-0025-01"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"2402-0309-01"| 0303.000000| 0000.000000| 0000.000000|0.000000
100|"2402-0544-02"| 0698.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1301-01"| 0415.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1427-01"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1430-01"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1593-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1846-01"| 0033.000000| 0000.000000| 0000.000000|0.000000
100|"2402-1965-01"| 0220.000000| 0000.000000| 0000.000000|0.000000
100|"2402-2000-01"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"2402-2074-01"| 0030.000000| 0000.000000| 0000.000000|0.000000
100|"2412-0263-01"| 0059.000000| 0000.000000| 0000.000000|0.000000
100|"2510-0040-01"| 0043.000000| 0005.000000| 0035.000000|35.000000
100|"2700-0023-01"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"2700-0043-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"2804-7106-07"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2816-7629-29"| 0610.000000| 0000.000000| 0000.000000|0.000000
100|"2841-0074-02"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"2875-0070-01"| 0030.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0010-02"| 1017.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0011"| 1119.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0045"| 3048.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0048"| 0770.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0050"| 1113.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0052"| 1020.000000| 0000.000000| 0000.000000|0.000000
100|"2880-0085-01"| 0552.000000| 0000.000000| 0000.000000|0.000000
100|"2880-8909-01"| 0718.000000| 0000.000000| 0000.000000|0.000000
100|"2880-8919-01"| 0292.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0077-01"| 0115.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0080-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0164-20"| 0055.000000| 0000.000000| 0050.000000|0.000000
100|"3130-0317"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0349-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0381-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0393"| 0060.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0404-01"| 0045.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0557-01"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0943-01"| 0026.000000| 0000.000000| 0002.000000|2.000000
100|"3130-0944-07"| 0002.000000| 0000.000000| 0001.000000|1.000000
100|"3130-0977-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"3130-0986-01"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"3130-5006-01"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"3130-5007-01"| 0204.000000| 0000.000000| 0000.000000|0.000000
100|"3130-5020-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"3130-7805"| 0045.000000| 0000.000000| 0000.000000|0.000000
100|"3135-0049-01"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"3135-0111-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"3135-0235-01"| 0096.000000| 0000.000000| 0000.000000|0.000000
100|"3135-0703-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"3411-0008-03"| 0283.000000| 0000.000000| 0000.000000|0.000000
100|"3411-0009-03"| 0167.000000| 0000.000000| 0000.000000|0.000000
100|"3501-0008-01"| 0333.000000| 0000.000000| 0002.000000|2.000000
100|"3501-0009-01"| 0444.000000| 0000.000000| 0000.000000|0.000000
100|"3501-0010-01"| 0459.000000| 0000.000000| 0000.000000|0.000000
100|"3501-0017-01"| 0120.000000| 0150.000000| 0048.000000|35.000000
100|"3501-0018-01"| 0161.000000| 0120.000000| 0047.000000|41.000000
100|"3501-0024-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"3502-0009-01"| 0052.000000| 0000.000000| 0000.000000|0.000000
100|"3502-0034-01"| 0120.000000| 0000.000000| 0000.000000|0.000000
100|"3901-0018-01"| 0063.000000| 0100.000000| 0000.000000|0.000000
100|"4050-0001-02"| 0020.000000| 0004.000000| 0000.000000|0.000000
100|"4050-0001-03"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"4500-0007-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"4500-0025-01"| 0045.000000| 0000.000000| 0000.000000|0.000000
100|"4815-0021-01"| 0071.000000| 0075.000000| 0053.000000|53.000000
100|"4815-0022-01"| 0190.000000| 0050.000000| 0044.000000|45.000000
100|"4815-0023-01"| 0217.000000| 0000.000000| 0039.000000|40.000000
100|"4830-0048-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"4840-0127-01"| 0040.000000| 0000.000000| 0000.000000|0.000000
100|"4845-0024-01"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"4860-0017-01"| 0140.000000| 0000.000000| 0000.000000|0.000000
100|"4865-0007-01"| 0150.000000| 0000.000000| 0000.000000|0.000000
100|"500-772"| 0038.000000| 0000.000000| 0000.000000|0.000000
100|"5101-0046-01"| 0004.000000| 0000.000000| 0002.000000|2.000000
100|"5101-0084-01"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"5102-0002-01"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"5102-0003-01"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"5103-0014-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"5105-0006-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0004"| 0052.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0013"| 0155.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0014"| 0120.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0014-20"| 0043.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0015-01"| 0107.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0015-02"| 0034.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0017-19"| 0117.000000| 0000.000000| 0000.000000|0.000000
100|"5111-0017-21"| 0132.000000| 0010.000000| 0000.000000|0.000000
100|"5111-0017-24"| 0089.000000| 0030.000000| 0000.000000|0.000000
100|"5111-0028-11"| 0003.000000| 0060.000000| 0000.000000|0.000000
100|"5112-0003"| 0049.000000| 0000.000000| 0000.000000|0.000000
100|"5112-0006"| 0033.000000| 0000.000000| 0000.000000|0.000000
100|"5112-0007-13"| 0069.000000| 0000.000000| 0000.000000|0.000000
100|"5112-0012-11"| 0103.000000| 0000.000000| 0000.000000|0.000000
100|"5112-0012-19"| 0032.000000| 0000.000000| 0000.000000|0.000000
100|"5604-0003-03"| 0078.000000| 0000.000000| 0000.000000|0.000000
100|"5604-0006-01"| 5784.000000| 0000.000000| 0275.000000|275.000000
100|"5604-0027-01"| 0127.000000| 0102.000000| 0000.000000|0.000000
100|"5604-0044-01"| 0540.000000| 1680.000000| 0205.000000|178.000000
100|"5604-0054-01"| 0104.000000| 0000.000000| 0000.000000|0.000000
100|"5604-0087-01"| 0022.000000| 0000.000000| 0000.000000|0.000000
100|"5604-0093-01"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"5604-0124-02"| 0086.000000| 0000.000000| 0002.000000|2.000000
100|"5605-0011-01"| 0028.000000| 0000.000000| 0004.000000|4.000000
100|"5606-0015-02"| 0002.000000| 0000.000000| 0001.000000|0.000000
100|"5606-0015-03"| 0017.000000| 0000.000000| 0017.000000|10.000000
100|"5606-0023-01"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"5606-0025-01"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"5606-0028-01"| 0036.000000| 0096.000000| 0004.000000|4.000000
100|"5606-0034-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"5606-0039-01"| 0062.000000| 0000.000000| 0000.000000|0.000000
101|"5606-0039-01"| 0843.000000| 0000.000000| 0085.000000|85.000000
100|"5606-0043-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"5606-0044-01"| 0051.000000| 0000.000000| 0000.000000|0.000000
100|"5606-0044-03"| 0006.000000| 0009.000000| 0001.000000|1.000000
100|"5606-0047-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"574-001K"| 0085.000000| 0000.000000| 0075.000000|0.000000
100|"574-002K"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"574-003K"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"574-004K"| 0048.000000| 0000.000000| 0000.000000|0.000000
100|"574-005K"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"574-006K"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"574-009K"| 0038.000000| 0000.000000| 0000.000000|0.000000
100|"574-011K"| 0098.000000| 0000.000000| 0000.000000|0.000000
100|"5899-0008-01"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"6002-0024-01"|-2899.000000| 0000.000000| 0000.000000|0.000000
101|"6002-0024-01"| 2899.000000| 0000.000000| 0002.000000|2.000000
100|"6002-0114-01"| 3000.000000| 0000.000000| 0000.000000|0.000000
100|"6002-0171-01"| 0357.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0007"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0010"| 0013.000000| 0000.000000|-0001.000000|0.000000
101|"6003-0010"| 0596.000000| 0000.000000| 0071.000000|69.000000
100|"6003-0013"| 0014.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0013"| 2452.000000| 0000.000000| 0002.000000|2.000000
100|"6003-0017-04"| 0046.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0028-01"| 0120.000000| 0000.000000| 0001.000000|1.000000
100|"6003-0031-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0033-01"| 0008.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0034-01"| 0532.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0038-01"| 0039.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0046-01"| 0048.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0047-01"| 0104.000000| 0000.000000| 0002.000000|2.000000
100|"6003-0070-01"| 0008.000000| 0000.000000| 0002.000000|2.000000
100|"6003-0086-01"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0107-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0108-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0131-01"| 0057.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0135-01"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0158-02"| 0009.000000| 0001.000000| 0000.000000|0.000000
100|"6003-0161-01"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0168-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0168-02"| 0003.000000| 0020.000000| 0000.000000|0.000000
100|"6003-0168-03"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0172-01"| 0028.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0183-01"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0184-01"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0190-01"| 0004.000000| 0010.000000| 0002.000000|2.000000
100|"6003-0191-01"| 0031.000000| 0020.000000| 0011.000000|11.000000
100|"6003-0192-01"| 0048.000000| 0000.000000| 0003.000000|3.000000
100|"6003-0194-01"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0194-10"| 0013.000000| 0000.000000| 0000.000000|0.000000
101|"6003-0194-25"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0194-50"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"6003-0198-01"| 0013.000000| 0000.000000| 0004.000000|4.000000
100|"6003-6006-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6007-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6012-01"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6027-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6028-01"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6029-01"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6030-01"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6031-01"| 0039.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6034-01"| 0010.000000| 0037.000000| 0001.000000|1.000000
100|"6003-6035-01"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"6003-6037-01"| 0020.000000| 0034.000000| 0000.000000|0.000000
100|"6007-0039-03"| 0067.000000| 0000.000000| 0001.000000|0.000000
